,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,Outlet_Establishment_Year
273,19.85,Low Fat,0.005234153,Dairy,264.0884,Small,Tier 2,Supermarket Type1,2004
274,16.85,Low Fat,0.036390174,Snack Foods,91.4488,Small,Tier 1,Supermarket Type1,1997
275,12.857645184135976,Low Fat,0.03292824,Meat,173.1738,Medium,Tier 3,Supermarket Type3,1985
276,16.75,Low Fat,0.081252534,Fruits and Vegetables,256.4988,High,Tier 3,Supermarket Type1,1987
277,17.6,Regular,0.076552407,Meat,110.5202,Medium,Tier 2,Supermarket Type1,2007
278,7.905,Low Fat,0.016758569,Snack Foods,250.4408,Medium,Tier 3,Grocery Store,1998
279,12.857645184135976,Low Fat,0.044248175,Snack Foods,126.202,Medium,Tier 3,Supermarket Type3,1985
280,7.785,Regular,0.038288087,Fruits and Vegetables,103.1964,Medium,Tier 3,Supermarket Type2,2009
281,7.825,Low Fat,0.186032678,Household,253.0698,Small,Tier 2,Supermarket Type1,2004
282,12.857645184135976,Low Fat,0.031867464,Household,101.0016,Medium,Tier 3,Supermarket Type3,1985
283,20.75,Low Fat,0.021370201,Soft Drinks,153.0024,Medium,Tier 2,Supermarket Type1,2007
284,12.857645184135976,Low Fat,0.193772568,Fruits and Vegetables,190.3846,Small,Tier 1,Grocery Store,1985
285,6.26,Regular,0.009866049,Meat,151.1366,Small,Tier 2,Supermarket Type1,2004
286,18.2,Low Fat,0.082551042,Fruits and Vegetables,147.3734,Medium,Tier 3,Grocery Store,1998
287,13.0,Low Fat,0.099729888,Household,46.306,Medium,Tier 3,Supermarket Type2,2009
288,20.25,Regular,0.018801549,Fruits and Vegetables,222.1772,Small,Tier 2,Supermarket Type1,2004
289,8.695,Low Fat,0.119721451,Household,95.5094,Medium,Tier 1,Supermarket Type1,1999
290,7.27,Low Fat,0.071222087,Soft Drinks,113.5518,Medium,Tier 2,Supermarket Type1,2002
291,12.857645184135976,Regular,0.060371962,Breakfast,174.0712,Medium,Tier 3,Supermarket Type3,1985
292,12.85,Low Fat,0.033287541,Fruits and Vegetables,198.4768,Medium,Tier 2,Supermarket Type1,2002
293,7.075,Low Fat,0.05858462,Dairy,142.7128,Medium,Tier 3,Supermarket Type2,2009
294,12.857645184135976,Regular,0.11679292,Baking Goods,196.211,Medium,Tier 3,Supermarket Type3,1985
295,8.195,Low Fat,0.031452265,Baking Goods,94.3462,Medium,Tier 1,Supermarket Type1,1999
296,7.09,Low Fat,0.00721395,Baking Goods,47.9034,Small,Tier 2,Supermarket Type1,2004
297,6.095,Low Fat,0.081196619,Others,141.4154,Small,Tier 1,Supermarket Type1,1997
298,19.35,Regular,0.049916364,Fruits and Vegetables,80.2644,Medium,Tier 2,Supermarket Type1,2007
299,6.15,Low Fat,0.04627095,Baking Goods,99.3384,Small,Tier 1,Supermarket Type1,1997
300,12.857645184135976,Regular,0.02747716,Canned,87.9856,Medium,Tier 3,Supermarket Type3,1985
301,12.857645184135976,Regular,0.104704537,Fruits and Vegetables,125.2678,Small,Tier 1,Grocery Store,1985
302,17.7,Low Fat,0.012540003,Household,167.0474,Small,Tier 2,Supermarket Type1,2004
303,17.85,Low Fat,0.147023834,Breads,93.7436,Medium,Tier 3,Supermarket Type2,2009
304,9.395,Low Fat,0.159657596,Soft Drinks,224.972,Medium,Tier 2,Supermarket Type1,2002
305,15.75,Low Fat,0.141398626,Hard Drinks,250.5382,Medium,Tier 2,Supermarket Type1,2007
306,7.475,Low Fat,0.148821808,Fruits and Vegetables,241.2854,Medium,Tier 2,Supermarket Type1,2002
307,7.075,Low Fat,0.0,Frozen Foods,98.0068,Medium,Tier 3,Supermarket Type2,2009
308,6.445,Low Fat,0.029691762,Baking Goods,92.6436,Small,Tier 1,Supermarket Type1,1997
309,19.1,Low Fat,0.096715523,Fruits and Vegetables,235.0958,Small,Tier 2,Supermarket Type1,2004
310,20.25,Regular,0.014790559,Dairy,193.6162,Small,Tier 2,Supermarket Type1,2004
311,15.0,Regular,0.054378253,Canned,59.1904,Small,Tier 1,Supermarket Type1,1997
312,6.67,Regular,0.123428594,Snack Foods,89.1514,Small,Tier 1,Supermarket Type1,1997
313,12.857645184135976,Regular,0.029943463,Canned,60.222,Medium,Tier 3,Supermarket Type3,1985
314,16.7,Regular,0.052368061,Frozen Foods,112.7176,High,Tier 3,Supermarket Type1,1987
315,7.07,Low Fat,0.093861144,Snack Foods,115.5834,Medium,Tier 2,Supermarket Type1,2002
316,6.48,Low Fat,0.033968647,Snack Foods,148.0076,Medium,Tier 2,Supermarket Type1,2002
317,19.0,Regular,0.173154079,Fruits and Vegetables,228.272,Medium,Tier 3,Grocery Store,1998
318,13.35,Low Fat,0.139735226,Frozen Foods,147.5392,Medium,Tier 2,Supermarket Type1,2002
319,12.857645184135976,Low Fat,0.043351896,Fruits and Vegetables,146.6418,Medium,Tier 3,Supermarket Type3,1985
320,12.857645184135976,Low Fat,0.042086652,Hard Drinks,122.4388,Medium,Tier 3,Supermarket Type3,1985
321,9.695,Regular,0.12848269,Baking Goods,223.9404,Medium,Tier 1,Supermarket Type1,1999
322,15.0,Low Fat,0.049357077,Soft Drinks,62.6168,Medium,Tier 2,Supermarket Type1,2007
323,11.15,Regular,0.008326735,Dairy,149.9708,Medium,Tier 2,Supermarket Type1,2007
324,20.85,Low Fat,0.021362955,Fruits and Vegetables,103.2306,Medium,Tier 1,Supermarket Type1,1999
325,9.8,Low Fat,0.151420934,Others,194.3478,Medium,Tier 3,Grocery Store,1998
326,16.35,Low Fat,0.032511818,Meat,165.0842,High,Tier 3,Supermarket Type1,1987
327,9.6,Regular,0.022323658,Breads,101.299,Medium,Tier 2,Supermarket Type1,2002
328,12.857645184135976,Low Fat,0.019292355,Health and Hygiene,129.9994,Medium,Tier 3,Supermarket Type3,1985
329,13.35,Low Fat,0.048124443,Breads,216.7166,Medium,Tier 2,Supermarket Type1,2002
330,20.7,Low Fat,0.09261307,Dairy,76.367,High,Tier 3,Supermarket Type1,1987
331,12.857645184135976,Low Fat,0.094697274,Baking Goods,158.4604,Medium,Tier 3,Supermarket Type3,1985
332,16.2,Low Fat,0.035984104,Fruits and Vegetables,260.6278,Medium,Tier 2,Supermarket Type1,2002
333,12.857645184135976,Regular,0.056596985,Snack Foods,230.9984,Medium,Tier 3,Supermarket Type3,1985
334,12.857645184135976,Low Fat,0.2047,Frozen Foods,76.867,Small,Tier 1,Grocery Store,1985
335,12.857645184135976,Regular,0.020618324,Breakfast,129.3994,Medium,Tier 3,Supermarket Type3,1985
336,5.5,Low Fat,0.04709821,Others,101.3016,Small,Tier 1,Supermarket Type1,1997
337,15.1,Regular,0.087584126,Fruits and Vegetables,221.7456,Medium,Tier 2,Supermarket Type1,2002
338,15.7,Regular,0.038078899,Frozen Foods,122.9046,Medium,Tier 2,Supermarket Type1,2007
339,7.895,Regular,0.095102092,Breakfast,104.4332,Medium,Tier 2,Supermarket Type1,2007
340,12.857645184135976,Regular,0.011953902,Canned,164.5184,Medium,Tier 3,Supermarket Type3,1985
341,17.35,Regular,0.062799379,Baking Goods,88.183,High,Tier 3,Supermarket Type1,1987
342,7.285,Low Fat,0.031125709,Household,174.3054,High,Tier 3,Supermarket Type1,1987
343,20.25,Low Fat,0.026005891,Household,180.9976,Medium,Tier 2,Supermarket Type1,2002
344,12.857645184135976,Low Fat,0.09246392,Snack Foods,190.9504,Small,Tier 1,Grocery Store,1985
345,15.85,Low Fat,0.107765165,Soft Drinks,59.5904,Medium,Tier 1,Supermarket Type1,1999
346,6.17,Low Fat,0.010647477,Meat,66.3826,Medium,Tier 1,Supermarket Type1,1999
347,19.5,Low Fat,0.015749341,Household,182.2608,Medium,Tier 1,Supermarket Type1,1999
348,19.2,Low Fat,0.077628053,Household,197.611,Medium,Tier 1,Supermarket Type1,1999
349,16.7,Low Fat,0.0,Canned,181.2292,Medium,Tier 3,Supermarket Type2,2009
350,20.85,Regular,0.056695731,Breads,104.0648,Medium,Tier 3,Supermarket Type2,2009
351,14.5,Regular,0.063993068,Breads,260.4594,Medium,Tier 2,Supermarket Type1,2002
352,11.395,Regular,0.069529262,Meat,233.1616,High,Tier 3,Supermarket Type1,1987
353,7.97,Low Fat,0.034452949,Soft Drinks,174.0422,Small,Tier 1,Supermarket Type1,1997
354,7.71,Regular,0.06670068,Snack Foods,55.2956,Medium,Tier 1,Supermarket Type1,1999
355,19.25,Regular,0.034699737,Canned,141.7496,Small,Tier 1,Supermarket Type1,1997
356,7.075,Low Fat,0.058346939,Dairy,142.2128,Small,Tier 1,Supermarket Type1,1997
357,12.857645184135976,Regular,0.065203103,Meat,166.0816,Medium,Tier 3,Supermarket Type3,1985
358,11.6,Regular,0.078929571,Frozen Foods,79.9276,Small,Tier 1,Supermarket Type1,1997
359,12.857645184135976,Low Fat,0.182514881,Fruits and Vegetables,98.77,Medium,Tier 3,Supermarket Type3,1985
360,12.1,Low Fat,0.016895293,Hard Drinks,178.566,Medium,Tier 3,Supermarket Type2,2009
361,10.0,Low Fat,0.073379745,Health and Hygiene,118.244,Small,Tier 1,Supermarket Type1,1997
362,14.35,Low Fat,0.08075758,Baking Goods,81.896,Medium,Tier 2,Supermarket Type1,2002
363,10.395,Low Fat,0.112271498,Snack Foods,58.222,Medium,Tier 1,Supermarket Type1,1999
364,12.857645184135976,Low Fat,0.153741385,Dairy,182.6292,Small,Tier 1,Grocery Store,1985
365,8.1,Low Fat,0.127929521,Fruits and Vegetables,211.4902,High,Tier 3,Supermarket Type1,1987
366,8.05,Regular,0.07838564,Fruits and Vegetables,256.4646,Small,Tier 2,Supermarket Type1,2004
367,9.195,Regular,0.078502143,Meat,108.7596,Medium,Tier 2,Supermarket Type1,2007
368,20.7,Regular,0.047684831,Dairy,212.5876,Medium,Tier 3,Supermarket Type2,2009
369,15.7,Regular,0.123159656,Fruits and Vegetables,110.1544,Medium,Tier 2,Supermarket Type1,2007
370,12.857645184135976,Regular,0.0,Fruits and Vegetables,60.2194,Medium,Tier 3,Supermarket Type3,1985
371,12.857645184135976,Low Fat,0.053392944,Health and Hygiene,193.8162,Small,Tier 1,Grocery Store,1985
372,16.5,Low Fat,0.036715907,Household,180.0318,Medium,Tier 2,Supermarket Type1,2002
373,9.0,Low Fat,0.065236932,Snack Foods,176.437,Small,Tier 2,Supermarket Type1,2004
374,6.785,Regular,0.041947547,Meat,41.2112,High,Tier 3,Supermarket Type1,1987
375,19.5,Low Fat,0.082888496,Canned,178.6002,Medium,Tier 3,Supermarket Type2,2009
376,7.575,Low Fat,0.055390121,Dairy,195.2768,Small,Tier 1,Supermarket Type1,1997
377,18.2,Regular,0.012194556,Fruits and Vegetables,57.7904,High,Tier 3,Supermarket Type1,1987
378,16.75,Low Fat,0.060495243,Dairy,169.8106,High,Tier 3,Supermarket Type1,1987
379,7.47,Regular,0.0,Frozen Foods,214.3218,Small,Tier 2,Supermarket Type1,2004
380,12.857645184135976,Regular,0.014753811,Fruits and Vegetables,231.7958,Medium,Tier 3,Supermarket Type3,1985
381,12.857645184135976,Low Fat,0.160707489,Fruits and Vegetables,38.019,Medium,Tier 3,Supermarket Type3,1985
382,13.85,Regular,0.085622362,Meat,119.4124,Medium,Tier 3,Supermarket Type2,2009
383,6.635,Regular,0.046350909,Frozen Foods,37.4506,Medium,Tier 2,Supermarket Type1,2007
384,6.11,Regular,0.102920886,Fruits and Vegetables,130.4968,Small,Tier 1,Supermarket Type1,1997
385,15.25,Low Fat,0.026604781,Snack Foods,86.2198,Small,Tier 2,Supermarket Type1,2004
386,15.85,Low Fat,0.0,Canned,96.4094,Small,Tier 2,Supermarket Type1,2004
387,15.2,Low Fat,0.031860325,Snack Foods,235.1248,Medium,Tier 3,Grocery Store,1998
388,12.857645184135976,Regular,0.0,Snack Foods,52.6666,Medium,Tier 3,Supermarket Type3,1985
389,20.75,Low Fat,0.021250002,Soft Drinks,150.5024,Small,Tier 1,Supermarket Type1,1997
390,10.195,Low Fat,0.159936948,Frozen Foods,143.2154,Small,Tier 1,Supermarket Type1,1997
391,7.605,Low Fat,0.129503146,Fruits and Vegetables,164.021,Medium,Tier 2,Supermarket Type1,2002
392,18.0,Regular,0.142688846,Fruits and Vegetables,88.5514,Small,Tier 1,Supermarket Type1,1997
393,12.857645184135976,Low Fat,0.179484411,Dairy,228.9352,Small,Tier 1,Grocery Store,1985
394,18.35,Low Fat,0.089163056,Household,191.3504,Medium,Tier 2,Supermarket Type1,2002
395,6.59,Low Fat,0.105761491,Fruits and Vegetables,84.8908,Medium,Tier 1,Supermarket Type1,1999
396,13.8,Regular,0.056960814,Snack Foods,230.0984,Medium,Tier 1,Supermarket Type1,1999
397,21.2,Regular,0.00704098,Starchy Foods,173.5738,Small,Tier 1,Supermarket Type1,1997
398,10.5,Regular,0.011026594,Snack Foods,166.4842,Medium,Tier 3,Supermarket Type2,2009
399,8.97,Low Fat,0.093203257,Household,52.7956,Medium,Tier 2,Supermarket Type1,2002
400,12.857645184135976,Low Fat,0.026916794,Others,50.9666,Medium,Tier 3,Supermarket Type3,1985
401,10.6,Low Fat,0.035264298,Health and Hygiene,86.1224,Medium,Tier 2,Supermarket Type1,2002
402,13.65,Low Fat,0.015908424,Breads,231.1668,Small,Tier 2,Supermarket Type1,2004
403,19.0,Low Fat,0.017719277,Health and Hygiene,211.0244,Small,Tier 1,Supermarket Type1,1997
404,12.857645184135976,Regular,0.035334201,Snack Foods,115.3518,Medium,Tier 3,Supermarket Type3,1985
405,12.857645184135976,Low Fat,0.065652494,Baking Goods,48.9034,Small,Tier 1,Grocery Store,1985
406,6.865,Low Fat,0.056919038,Snack Foods,212.8218,Medium,Tier 1,Supermarket Type1,1999
407,10.8,Regular,0.048143292,Baking Goods,40.2138,Small,Tier 1,Supermarket Type1,1997
408,16.7,Low Fat,0.022047313,Dairy,110.2886,High,Tier 3,Supermarket Type1,1987
409,12.857645184135976,Low Fat,0.090427268,Hard Drinks,126.2336,Medium,Tier 3,Supermarket Type3,1985
410,15.15,Low Fat,0.027779254,Baking Goods,150.1708,Small,Tier 1,Supermarket Type1,1997
411,10.5,Low Fat,0.0,Household,238.3248,Medium,Tier 3,Grocery Store,1998
412,17.6,Low Fat,0.008033611,Dairy,174.2422,Medium,Tier 3,Supermarket Type2,2009
413,19.35,Low Fat,0.033088472,Meat,175.4738,Small,Tier 1,Supermarket Type1,1997
414,15.7,Low Fat,0.160663021,Household,59.4562,Small,Tier 1,Supermarket Type1,1997
415,18.1,Low Fat,0.178975721,Dairy,155.5288,Medium,Tier 2,Supermarket Type1,2007
416,10.195,Regular,0.017627888,Starchy Foods,239.6538,Small,Tier 2,Supermarket Type1,2004
417,12.857645184135976,Low Fat,0.0194158,Breads,41.6454,Small,Tier 1,Grocery Store,1985
418,6.655,Low Fat,0.016993225,Fruits and Vegetables,211.0586,Medium,Tier 2,Supermarket Type1,2002
419,19.0,Low Fat,0.027139013,Household,127.3336,Medium,Tier 2,Supermarket Type1,2007
420,7.075,Low Fat,0.03777249,Frozen Foods,98.0068,Medium,Tier 3,Grocery Store,1998
421,13.15,Low Fat,0.036746479,Frozen Foods,181.2976,Medium,Tier 2,Supermarket Type1,2002
422,20.1,Regular,0.022460102,Fruits and Vegetables,226.8036,Medium,Tier 1,Supermarket Type1,1999
423,20.35,Regular,0.0,Dairy,256.7672,Medium,Tier 3,Supermarket Type2,2009
424,18.85,Low Fat,0.05213575,Health and Hygiene,190.1846,Medium,Tier 1,Supermarket Type1,1999
425,16.35,Regular,0.062508438,Fruits and Vegetables,227.1062,Medium,Tier 1,Supermarket Type1,1999
426,11.3,Low Fat,0.007309544,Meat,196.2426,Medium,Tier 3,Supermarket Type2,2009
427,17.5,Low Fat,0.015623754,Fruits and Vegetables,182.6266,Medium,Tier 3,Supermarket Type2,2009
428,18.0,Regular,0.142978223,Fruits and Vegetables,87.4514,Medium,Tier 2,Supermarket Type1,2002
429,7.935,Low Fat,0.017191055,Dairy,51.535,Medium,Tier 2,Supermarket Type1,2002
430,12.857645184135976,Low Fat,0.143592939,Baking Goods,37.3164,Small,Tier 1,Grocery Store,1985
431,20.25,Regular,0.011995271,Canned,184.5924,Small,Tier 1,Supermarket Type1,1997
432,15.5,Regular,0.15717236,Snack Foods,149.1418,Medium,Tier 1,Supermarket Type1,1999
433,12.857645184135976,Low Fat,0.061393095,Dairy,91.812,Small,Tier 1,Grocery Store,1985
434,12.857645184135976,Regular,0.264124669,Meat,155.7314,Small,Tier 1,Grocery Store,1985
435,15.35,Low Fat,0.020310046,Soft Drinks,218.0508,High,Tier 3,Supermarket Type1,1987
436,10.1,Low Fat,0.054630834,Health and Hygiene,200.2084,Small,Tier 1,Supermarket Type1,1997
437,16.7,Regular,0.052517969,Frozen Foods,115.4176,Medium,Tier 2,Supermarket Type1,2002
438,20.7,Regular,0.047565208,Dairy,213.4876,Medium,Tier 1,Supermarket Type1,1999
439,16.0,Low Fat,0.060797393,Starchy Foods,223.8404,High,Tier 3,Supermarket Type1,1987
440,14.0,Low Fat,0.041291169,Starchy Foods,180.7634,Small,Tier 1,Supermarket Type1,1997
441,12.85,Low Fat,0.022604051,Fruits and Vegetables,181.4318,Small,Tier 1,Supermarket Type1,1997
442,20.85,Regular,0.056580228,Breads,105.6648,Medium,Tier 2,Supermarket Type1,2002
443,12.35,Low Fat,0.164196823,Household,120.5124,Medium,Tier 1,Supermarket Type1,1999
444,6.85,Low Fat,0.022976497,Frozen Foods,261.6594,Medium,Tier 3,Supermarket Type2,2009
445,10.3,Low Fat,0.027310252,Fruits and Vegetables,101.0042,Small,Tier 2,Supermarket Type1,2004
446,12.857645184135976,Regular,0.141975462,Snack Foods,49.6008,Small,Tier 1,Grocery Store,1985
447,8.775,Low Fat,0.0,Dairy,45.9428,High,Tier 3,Supermarket Type1,1987
448,18.85,Low Fat,0.01619866,Health and Hygiene,129.2626,Medium,Tier 2,Supermarket Type1,2007
449,12.857645184135976,Low Fat,0.014205168,Household,56.7614,Medium,Tier 3,Supermarket Type3,1985
450,14.85,Low Fat,0.09344495,Baking Goods,141.0812,Small,Tier 2,Supermarket Type1,2004
451,20.5,Regular,0.019199733,Frozen Foods,84.3592,Small,Tier 1,Supermarket Type1,1997
452,7.84,Regular,0.154120252,Canned,51.935,Medium,Tier 3,Supermarket Type2,2009
453,18.25,Low Fat,0.089004389,Frozen Foods,196.7452,Medium,Tier 2,Supermarket Type1,2002
454,10.3,Regular,0.011117041,Snack Foods,85.854,High,Tier 3,Supermarket Type1,1987
455,12.5,Low Fat,0.103422709,Household,169.9448,Small,Tier 2,Supermarket Type1,2004
456,12.857645184135976,Low Fat,0.089035961,Dairy,260.5594,Medium,Tier 3,Supermarket Type3,1985
457,20.25,Regular,0.102723919,Canned,93.212,Small,Tier 1,Supermarket Type1,1997
458,12.857645184135976,Regular,0.024733134,Soft Drinks,40.2822,Medium,Tier 3,Supermarket Type3,1985
459,15.0,Low Fat,0.044871033,Health and Hygiene,140.3838,High,Tier 3,Supermarket Type1,1987
460,8.325,Low Fat,0.029760052,Fruits and Vegetables,38.7138,High,Tier 3,Supermarket Type1,1987
461,15.85,Low Fat,0.078999287,Canned,38.6506,Medium,Tier 2,Supermarket Type1,2007
462,13.1,Low Fat,0.020870744,Dairy,117.3782,Small,Tier 1,Supermarket Type1,1997
463,6.26,Low Fat,0.031599715,Household,111.3228,Medium,Tier 2,Supermarket Type1,2007
464,17.25,Low Fat,0.042413704,Dairy,173.1764,Medium,Tier 3,Supermarket Type2,2009
465,5.765,Low Fat,0.072284689,Frozen Foods,119.9098,Small,Tier 2,Supermarket Type1,2004
466,13.6,Low Fat,0.009984847,Household,175.437,High,Tier 3,Supermarket Type1,1987
467,10.5,Low Fat,0.052852621,Frozen Foods,88.783,Medium,Tier 2,Supermarket Type1,2007
468,7.975,Low Fat,0.014660821,Baking Goods,85.125,Medium,Tier 2,Supermarket Type1,2002
469,12.65,Regular,0.076354362,Frozen Foods,192.1846,Medium,Tier 3,Supermarket Type2,2009
470,12.3,Low Fat,0.076709639,Household,247.846,Medium,Tier 2,Supermarket Type1,2002
471,5.985,Low Fat,0.005677876,Baking Goods,184.8924,Medium,Tier 2,Supermarket Type1,2002
472,12.857645184135976,Low Fat,0.0,Fruits and Vegetables,184.7266,Medium,Tier 3,Supermarket Type3,1985
473,15.15,Regular,0.012282366,Snack Foods,132.5284,Medium,Tier 1,Supermarket Type1,1999
474,12.35,Low Fat,0.026681262,Canned,56.4246,Small,Tier 1,Supermarket Type1,1997
475,14.3,Low Fat,0.127541722,Frozen Foods,84.9224,Small,Tier 1,Supermarket Type1,1997
476,8.695,Low Fat,0.119513002,Household,93.4094,Small,Tier 2,Supermarket Type1,2004
477,16.35,Low Fat,0.054463442,Meat,163.8842,Medium,Tier 3,Grocery Store,1998
478,6.135,Regular,0.0,Baking Goods,151.3366,Medium,Tier 2,Supermarket Type1,2002
479,19.5,Low Fat,0.015756784,Household,185.0608,Medium,Tier 2,Supermarket Type1,2002
480,9.5,Regular,0.010907967,Snack Foods,182.3608,High,Tier 3,Supermarket Type1,1987
481,8.895,Low Fat,0.07543556,Hard Drinks,235.8616,Small,Tier 2,Supermarket Type1,2004
482,18.25,Low Fat,0.0,Frozen Foods,196.8452,Small,Tier 1,Supermarket Type1,1997
483,21.35,Low Fat,0.115194717,Canned,258.3278,Medium,Tier 3,Grocery Store,1998
484,19.7,Low Fat,0.066922802,Snack Foods,174.837,Small,Tier 2,Supermarket Type1,2004
485,12.857645184135976,Low Fat,0.064636203,Baking Goods,90.0804,Medium,Tier 3,Supermarket Type3,1985
486,16.6,Low Fat,0.103195401,Fruits and Vegetables,117.8466,Medium,Tier 2,Supermarket Type1,2002
487,12.857645184135976,Low Fat,0.13121032,Dairy,74.0354,Small,Tier 1,Grocery Store,1985
488,10.895,Low Fat,0.035747522,Fruits and Vegetables,133.6284,Small,Tier 1,Supermarket Type1,1997
489,12.857645184135976,Regular,0.192650072,Frozen Foods,37.4506,Small,Tier 1,Grocery Store,1985
490,12.857645184135976,Low Fat,0.098031771,Health and Hygiene,151.3024,Small,Tier 1,Grocery Store,1985
491,12.857645184135976,Regular,0.030118338,Breads,248.8092,Medium,Tier 3,Supermarket Type3,1985
492,8.51,Low Fat,0.016201845,Household,195.2478,Medium,Tier 2,Supermarket Type1,2007
493,14.15,Low Fat,0.05837308,Snack Foods,243.9828,Medium,Tier 3,Grocery Store,1998
494,6.65,Low Fat,0.087652908,Fruits and Vegetables,128.8678,Small,Tier 2,Supermarket Type1,2004
495,15.25,Regular,0.065999008,Snack Foods,177.966,Medium,Tier 1,Supermarket Type1,1999
496,18.25,Low Fat,0.088750333,Frozen Foods,196.5452,High,Tier 3,Supermarket Type1,1987
497,12.857645184135976,Regular,0.100277876,Fruits and Vegetables,196.8768,Medium,Tier 3,Supermarket Type3,1985
498,16.0,Regular,0.099252438,Frozen Foods,87.4856,Small,Tier 2,Supermarket Type1,2004
499,19.2,Low Fat,0.0,Household,127.831,Medium,Tier 2,Supermarket Type1,2002
500,12.15,Low Fat,0.0,Household,117.815,Medium,Tier 2,Supermarket Type1,2007
501,8.895,Low Fat,0.026384672,Frozen Foods,208.9954,Medium,Tier 1,Supermarket Type1,1999
502,10.895,Low Fat,0.228993134,Dairy,263.4568,Medium,Tier 3,Grocery Store,1998
503,16.0,Regular,0.065431917,Dairy,76.1986,Medium,Tier 2,Supermarket Type1,2007
504,12.857645184135976,Low Fat,0.026749991,Frozen Foods,106.928,Medium,Tier 3,Supermarket Type3,1985
